,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_verbose,param_tol,param_random_state,param_penalty,param_multi_class,param_max_iter,param_loss,param_intercept_scaling,param_fit_intercept,param_dual,param_class_weight,param_C,params,split0_test_PPV,split1_test_PPV,split2_test_PPV,mean_test_PPV,std_test_PPV,rank_test_PPV
26,0.0036661624908447266,0.0004718761259665186,0.0,0.0,0,0.001,42,l1,ovr,100,hinge,1,True,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",,,,,,86
27,0.006334463755289714,0.0016987256260044365,0.0016678174336751301,0.00046872940388774235,0,0.0001,42,l2,ovr,1000,hinge,1,True,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",56.65024630541872,68.29268292682927,76.0,66.98097641074934,7.953769441737899,5
28,0.0029997825622558594,0.000816924506645149,0.0,0.0,0,0.0001,42,l1,ovr,10000,hinge,1,True,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",,,,,,86
29,0.005333264668782552,0.0017014982208532036,0.0016666253407796223,0.000471096705022621,0,0.01,42,l1,ovr,1000,squared_hinge,1,True,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 1000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",57.711442786069654,67.9245283018868,68.97671900378992,64.8708966972488,5.080689687304046,46
30,0.010672648747762045,0.004197263602957454,0.001999457677205404,2.08152148782552e-06,0,0.01,42,l2,ovr,100,hinge,1,False,auto,"{0: 1, 1: 1}",10.0,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 10}",55.79710144927536,65.45454545454545,71.02385685884691,64.09183458755591,6.290535523360348,63
31,0.0049970149993896484,0.0016289814795407615,0.0013338724772135417,0.0004732811710183142,0,0.01,42,l1,ovr,10000,squared_hinge,1,False,auto,"{0: 1, 1: 1}",10.0,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 10}",56.72371638141809,66.12903225806451,73.4787018255578,65.44381682168013,6.857333031338447,13
32,0.0033305486043294272,0.000469631925255044,0.0,0.0,0,0.001,42,l1,ovr,10000,hinge,1,False,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l1', 'multi_class': 'ovr', 'max_iter': 10000, 'loss': 'hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",,,,,,86
33,0.005666573842366536,0.0012446699002626683,0.0019986629486083984,8.920806376395086e-07,0,0.001,42,l2,ovr,100,squared_hinge,1,False,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",56.354916067146284,64.51612903225806,70.98522167487685,63.9520889247604,5.986098700380609,67
34,0.0070037047068278,0.004087832937798516,0.0019989808400472007,2.433998240012098e-06,0,0.0001,42,l2,ovr,100,squared_hinge,1,False,auto,"{0: 1, 1: 1}",0.01,"{'verbose': 0, 'tol': 0.0001, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': False, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.01}",56.32458233890215,64.51612903225806,70.98522167487685,63.94197768201235,5.998934558993175,68
35,0.008502960205078125,0.0007095851492851364,0.005006472269694011,0.0035610261033905436,0,0.01,42,l2,ovr,100,squared_hinge,1,True,auto,"{0: 1, 1: 1}",0.1,"{'verbose': 0, 'tol': 0.01, 'random_state': 42, 'penalty': 'l2', 'multi_class': 'ovr', 'max_iter': 100, 'loss': 'squared_hinge', 'intercept_scaling': 1, 'fit_intercept': True, 'dual': 'auto', 'class_weight': {0: 1, 1: 1}, 'C': 0.1}",56.447688564476884,67.9245283018868,75.92689295039165,66.76636993891844,7.994408419737109,11
